player_name,team_name,position,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totwAppearances,touches,wasFouled,yellowCards,goals_per90,assists_per90,expectedGoals_per90,expectedAssists_per90,keyPasses_per90,successfulDribbles_per90,tacklesWon_per90,interceptions_per90,ballRecovery_per90,aerialDuelsWon_per90,dribbledPast_per90,saves_per90,goalsPrevented_per90,finishing,creative_efficiency,defensive_efficiency,impact_score,cluster,pca1,pca2,xg_difference,offensive_overperformance,defensive_overperformance,midfield_overperformance,goalkeeper_overperformance,true_overperformance,rating_norm,goals_per90_norm,assists_per90_norm,keyPasses_per90_norm,expectedGoals_per90_norm,expectedAssists_per90_norm,true_overperformance_norm
Carlos Baleba,Brighton &amp; Hove Albion,M,0,0.0,77,23,54.76190476,193,280,473,85.6884058,17,51.51515152,16,25,0,74,0,1,6,1,23,13,13,76,0,4,0.30724084,0.5347,26,0,0.0,0,0,17,15,2,0,0,0.0,53,46.90265487,0,0,0,79,24,4,0,19,1303,0,0,0,0,1,0.0,0,0,0,0,127,8,0,6.541666667,0,0,0,0,0,0,0,0.0,0.0,0,2,13,8,1,9,52.94117647,28,14,50.0,4,17,0,70,47.94520548,42,253,299,552,15,0,773,16,5,0.0,0.0,0.03693246354566385,0.021221546891788182,0.2762854950115119,0.6216423637759018,0.9669992325402916,1.6577129700690714,5.11128165771297,1.1742133537989254,0.8979278587874137,0.0,0.0,-0.5347,-0.30724084,48,0.0938152142929402,1,-1.735125580646176,1.0516793888571925,-0.5347,-0.749768588,0.9359171143514965,14.233086594405219,0.25,5.580510625432387,0.2599388381651373,0.0,0.0,0.07407125977371337,0.04722873877342006,0.045624461031105804,0.764058845038734
Granit Xhaka,Sunderland,M,18,24.32432432,308,109,54.22885572,611,491,1102,82.48502994,52,67.53246753,25,27,5,128,7,0,5,7,76,13,15,81,0,3,2.35954313,0.7067,18,0,7.142857143,1,6,27,23,4,0,1,0.0,74,56.92307692,0,0,1,234,23,28,1,25,2273,0,0,0,0,0,0.0,0,0,0,0,338,6,0,7.240740741,0,0,0,0,0,0,0,2273.0,0.0,2,4,10,4,5,7,36.84210526,38,24,63.15789474,28,19,74,126,60.86956522,201,796,540,1336,14,2,1723,31,5,0.03959524857017158,0.1979762428508579,0.027981962164540256,0.09342669674439066,1.1086669599648042,0.27716673999120106,0.9502859656841178,0.9106907171139462,5.068191816981963,2.058952925648922,0.5939287285525737,0.0,0.0,0.2933,2.64045687,108,0.35916703345732887,0,0.18543893404881795,0.6693924430750928,0.2933,2.141619809,0.9285085789705235,14.05119255541927,1.75,6.662826661561813,0.7730207273394489,0.04835419749630045,0.33504729432468106,0.2972300749652616,0.035782957716936695,0.20531448105806194,0.8712471577785661
Robin Roefs,Sunderland,G,0,0.0,69,160,28.88086643,127,576,703,63.96724295,21,100.0,0,28,0,278,1,0,0,8,33,0,2,2,2,2,0.13439179,0.0,0,0,0.0,0,0,34,28,6,0,0,0.2134,8,80.0,0,42,0,396,0,4,0,28,2520,0,0,0,0,0,0.0,3,0,1,0,406,0,21,7.032142857,0,0,55,29,85,0,16,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0.0,4,1,0,29,93.5483871,554,477,622,1099,0,3,1407,11,3,0.0,0.0,0.0,0.004799706785714286,0.14285714285714285,0.03571428571428571,0.0,0.0,9.928571428571429,0.75,0.07142857142857142,3.0357142857142856,0.007621428571428571,0.0,-0.13439179,31,0.19172134051675468,0,-1.9565007214479608,-1.972608155908249,0.0,-0.094074253,0.13928571428571432,12.128429226339286,3.2169532142857147,3.2169532142857147,0.6199213629357798,0.0,0.0,0.038299544240138296,0.0,0.009305666862383601,0.5299814383410087
Nordi Mukiele,Sunderland,D,10,16.94915254,145,38,38.38383838,310,379,689,76.98324022,69,63.30275229,40,25,4,101,7,2,5,7,129,12,11,96,1,2,1.84345323,1.0051,23,0,6.25,1,5,28,22,6,1,0,0.0,81,59.12408759,0,0,0,206,32,20,0,25,2165,2,1,0,0,0,0.0,0,0,0,0,418,3,0,6.976,0,1,0,0,0,0,0,2165.0,0.0,0,13,3,9,2,7,41.17647059,57,38,66.66666667,20,17,59,150,60.97560976,99,443,452,895,16,1,1549,20,4,0.04157043879907621,0.16628175519630484,0.041782448036951504,0.07663315967667436,0.8314087759815242,0.2909930715935335,1.579676674364896,1.3302540415704387,4.1986143187066975,2.868360277136259,0.4572748267898384,0.0,0.0,-0.0051000000000001044,2.1565467700000003,188,0.2813658044747182,1,-0.3308763723439207,1.7024980708948776,-0.0051000000000001044,1.504482739,1.457043879907621,12.907290974189376,1.75,4.326721482341917,0.5787155963302748,0.05076632374553852,0.28140877598152425,0.22289804038140534,0.053430833857354865,0.168173636171769,0.639888511889095
Daniel Ballard,Sunderland,D,0,0.0,88,57,37.74834437,241,604,845,82.11856171,101,58.72093023,71,26,0,66,3,7,4,6,180,5,6,106,0,3,0.60034332,2.3805,25,0,8.0,2,2,28,22,6,2,0,0.0,58,62.3655914,1,0,0,184,19,15,0,22,2007,3,0,0,0,0,0.0,0,0,0,1,205,1,0,6.973076923,0,1,0,0,0,0,0,1003.5,0.0,0,24,1,12,9,2,50.0,31,17,54.83870968,15,4,0,159,60.0,151,382,647,1029,25,3,1397,28,3,0.08968609865470852,0.0,0.10674887892376682,0.026921225112107625,0.6726457399103138,0.08968609865470852,0.7623318385650224,0.852017937219731,2.9596412556053813,4.5291479820627805,0.26905829596412556,0.0,0.0,-0.38050000000000006,-0.60034332,210,0.24105353323430403,1,-0.9999042692136333,-0.40381742704250834,-0.38050000000000006,-0.8007403240000001,1.3878923766816147,13.299850885647981,1.5,4.037587098820964,0.5765702187155961,0.10952575078135615,0.0,0.1803341769154494,0.1365090338696876,0.058229957051930306,0.6112537825770216
Omar Alderete,Sunderland,D,2,22.22222222,103,68,40.23668639,305,584,889,82.16266174,73,57.48031496,54,27,1,86,1,2,6,7,189,12,7,103,0,3,0.86830449,1.3983,26,0,5.263157895,1,2,31,26,5,1,0,0.0,48,49.48453608,1,0,3,193,28,9,0,26,2356,4,0,0,0,0,0.0,0,0,0,0,237,3,0,6.903703704,0,0,0,0,0,0,0,2356.0,0.0,0,14,5,5,8,15,78.94736842,27,15,55.55555556,9,19,9,121,54.01785714,169,450,632,1082,19,1,1488,7,6,0.038200339558573854,0.038200339558573854,0.05341553480475383,0.033169526358234294,0.3438030560271647,0.5730050933786078,0.5730050933786078,1.0696095076400678,3.285229202037351,2.7886247877758916,0.26740237691001695,0.0,0.0,-0.3983000000000001,0.13169551000000002,225,0.20294524393224186,1,-0.9961071588393994,-0.18556237857363644,-0.3983000000000001,-0.3061131430000001,1.0390492359932089,13.274330012708404,1.75,3.896095073323026,0.5256540946788988,0.04665071770334928,0.06464876910016978,0.09217250247945,0.06830706910783468,0.07204879619519482,0.5972409702625123
Lutsharel Geertruida,Sunderland,D,2,28.57142857,95,23,46.93877551,224,294,518,85.05747126,10,47.61904762,11,25,0,60,1,1,4,2,43,3,12,44,0,2,0.73477277,0.8655,14,0,0.0,0,0,21,19,2,0,0,0.0,45,57.69230769,0,0,0,91,16,7,0,14,1432,1,0,0,0,0,0.0,0,0,0,0,131,5,0,6.804,0,0,0,0,0,0,0,0.0,0.0,0,3,5,2,2,6,60.0,34,19,55.88235294,7,10,7,55,55.55555556,49,278,331,609,8,0,833,5,1,0.0,0.0,0.0543959497206704,0.04617985286312849,0.4399441340782123,0.3770949720670391,1.1941340782122905,1.005586592178771,3.770949720670391,0.6284916201117318,0.7541899441340782,0.0,0.0,-0.8655,-0.73477277,66,0.16039134313826897,1,-1.3663039776394514,0.49068911910638385,-0.8655,-1.3798409390000002,0.7321927374301676,13.866883529310753,0.5,3.6990603839357887,0.45247706422018386,0.0,0.0,0.1179476187842248,0.06956081054580125,0.10082263440985105,0.5777274315163218
Enzo Le Fée,Sunderland,M,20,27.02702703,219,25,54.34782609,403,297,700,81.58508159,16,25.80645161,46,29,4,118,5,1,8,6,31,23,30,151,1,3,3.3913288,4.5432,26,0,16.66666667,4,8,31,26,5,4,0,0.0,105,50.0,0,0,1,158,23,36,0,26,2315,3,0,0,4,0,75.0,0,3,0,0,332,14,0,6.8,0,4,0,0,0,0,0,578.75,0.0,3,12,12,10,6,10,27.77777778,69,44,63.76811594,36,36,74,121,44.48529412,46,523,335,858,24,0,1353,26,5,0.15550755939524838,0.15550755939524838,0.1766254859611231,0.1318443161987041,1.3995680345572354,0.38876889848812096,1.7105831533477323,0.8941684665226781,4.587473002159827,0.6220302375809935,1.1663066954643628,0.0,0.0,-0.5431999999999997,0.6086711999999999,68,0.3138438925150089,1,0.6377123389390412,1.299083684603282,-0.5431999999999997,-0.11713015999999982,0.8164146868250539,13.907440380184665,1.5,5.679407025438877,0.44954128440366947,0.1899077164735912,0.2631749460043197,0.3752197249962577,0.22586630125207677,0.29027947915821023,0.7738531545554337
Noah Sadiki,Sunderland,M,4,23.52941176,166,32,48.48484848,375,366,741,85.27042578,9,33.33333333,18,26,0,84,0,0,5,6,37,19,12,85,0,1,0.99449572,0.6462,24,0,0.0,0,0,30,24,6,0,0,0.0,87,56.49350649,0,0,0,128,29,10,0,26,2295,1,0,0,0,0,0.0,0,0,0,0,217,8,0,6.784615385,0,0,0,0,0,0,0,0.0,0.0,0,6,6,3,4,20,57.14285714,38,20,52.63157895,10,35,17,96,53.03867403,66,467,402,869,12,0,1219,30,7,0.0,0.0,0.025341176470588235,0.03899983215686274,0.3921568627450981,0.7843137254901962,0.7843137254901962,1.1372549019607845,3.294117647058824,0.3529411764705882,0.47058823529411764,0.0,0.0,-0.6462,-0.99449572,74,0.15048594336633964,1,-1.1166396192382249,0.20545341850000728,-0.6462,-1.342347004,0.615686274509804,13.761098138764705,1.5,5.090637708807844,0.4382498238532113,0.0,0.0,0.1051360037964581,0.03240595640907545,0.0849431901774365,0.7155437629027375
Bertrand Traoré,Sunderland,F,1,7.692307692,61,3,37.5,96,47,143,79.44444444,6,33.33333333,12,12,0,18,2,0,4,0,6,9,7,44,0,0,0.24192858,0.5182,11,0,7.692307692,1,1,9,7,2,1,0,0.0,36,52.94117647,0,0,0,37,2,8,1,9,638,1,0,0,0,0,0.0,0,0,0,0,91,3,0,6.745454545,0,0,0,0,0,0,0,638.0,0.0,0,9,4,3,6,14,63.63636364,11,4,36.36363636,8,22,13,42,48.8372093,8,124,56,180,13,0,318,11,1,0.14106583072100312,0.0,0.07310031347962383,0.03412785611285267,1.128526645768025,1.974921630094044,0.5642633228840125,0.28213166144200624,2.5391849529780566,0.8463949843260189,0.987460815047022,0.0,0.0,0.4818,-0.24192858,5,0.2206513314697055,2,1.2257537796639228,-0.9347511496799913,0.4818,0.312449994,0.3032915360501568,12.954979194291536,0.0,2.207913528248746,0.40950792293577987,0.17227130236534624,0.0,0.3025543933703715,0.09347969992079266,0.07416825302091763,0.4300501263920292
Habib Diarra,Sunderland,M,1,5.555555556,83,3,23.07692308,155,110,265,81.03975535,8,50.0,8,14,0,32,0,1,2,3,13,11,3,49,0,1,0.50289065,2.2814,14,0,11.11111111,2,2,11,10,1,2,0,0.0,36,46.75324675,0,0,0,62,3,2,0,12,1102,1,0,0,1,0,100.0,0,1,0,1,116,4,0,6.714285714,0,2,0,0,0,0,0,551.0,0.0,0,12,6,9,7,4,23.52941176,13,6,46.15384615,2,17,18,44,47.31182796,13,201,126,327,18,0,483,19,4,0.16333938294010888,0.0,0.18632123411978221,0.041070924228675136,0.16333938294010888,0.32667876588021777,0.4900181488203267,0.24500907441016334,2.613430127041742,0.6533575317604355,0.24500907441016334,0.0,0.0,-0.2814000000000001,-0.50289065,19,0.1962526480965381,2,-0.7978519266454024,-1.7476632405665251,-0.2814000000000001,-0.6334234550000001,0.3389292196007259,12.87675734934664,0.75,4.965119401658802,0.3866317166972477,0.19947203431776933,0.0,0.04379076746150114,0.238265093886963,0.08952364925965625,0.7031129246705143
Trai Hume,Sunderland,D,11,13.75,169,36,39.13043478,342,303,645,73.798627,59,50.42735043,58,31,1,87,1,4,9,8,87,8,28,131,0,3,1.48587137,1.8893,25,0,0.0,0,1,33,28,5,0,0,0.0,93,56.02409639,0,0,3,229,22,19,0,29,2583,1,0,0,0,1,0.0,0,0,0,0,394,8,0,6.712903226,0,0,0,0,0,0,0,0.0,0.0,0,14,14,14,5,3,20.0,57,41,71.92982456,19,15,80,152,53.71024735,92,509,365,874,28,0,1468,34,8,0.0,0.03484320557491289,0.06582926829268293,0.051772521602787454,0.662020905923345,0.10452961672473868,1.4285714285714284,0.7665505226480837,3.0313588850174216,2.0557491289198606,0.975609756097561,0.0,0.0,-1.8893,-0.4858713699999999,122,0.1625195836157867,1,-1.0269446611171906,0.5400613285478066,-1.8893,-2.229409959,0.9947735191637629,12.072284218728221,2.0,3.2805236723303133,0.3856170466055042,0.0,0.058967286101432446,0.1774856928201531,0.08418158490825967,0.11319146661729618,0.5362772058529335
Brian Brobbey,Sunderland,F,0,0.0,57,1,33.33333333,92,40,132,69.84126984,51,45.13274336,62,24,1,36,2,7,5,0,8,21,3,110,0,0,0.47247249,3.8162,19,0,25.0,6,7,19,16,3,6,0,0.0,33,40.74074074,2,0,1,57,0,10,1,15,1381,8,0,0,0,1,0.0,0,0,0,1,130,4,0,6.658333333,0,3,0,0,0,0,0,230.1666667,0.0,0,23,1,7,12,2,25.0,7,1,14.28571429,10,8,1,84,43.29896907,3,138,51,189,24,2,373,25,4,0.39102099927588707,0.06517016654598116,0.24870238957277332,0.030791110861694424,0.6517016654598117,0.13034033309196233,0.06517016654598116,0.0,2.3461259956553224,3.3236784938450397,0.19551049963794354,0.0,0.0,2.1838,0.52752751,6,0.3031195102244555,2,0.5257760850978067,-2.7840442758054644,2.1838,2.553069257,0.6582186821144098,11.298515335540188,0.0,3.6754011112924694,0.3455657489908255,0.47751958396418936,0.11029145546705285,0.17471913737354908,0.31803727836717566,0.06678865589979753,0.5753843104401911
Dennis Cirkin,Sunderland,D,1,33.33333333,16,0,0.0,35,38,73,77.65957447,4,44.44444444,5,7,0,8,0,0,0,1,12,4,2,15,0,0,0.02549436,0.075,3,0,0.0,0,0,2,2,0,0,0,0.0,13,56.52173913,0,0,0,21,5,0,0,3,311,0,0,0,0,0,0.0,0,0,0,0,36,0,0,6.65,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,3,75.0,8,5,62.5,0,4,3,17,53.125,3,49,45,94,1,0,164,2,1,0.0,0.0,0.02170418006430868,0.007377789067524116,0.0,0.8681672025723474,1.4469453376205788,1.4469453376205788,2.315112540192926,1.157556270096463,0.5787781350482315,0.0,0.0,-0.075,-0.02549436,20,0.10461036380639784,1,-1.473430471584743,1.1829913025086716,-0.075,-0.092846052,1.085209003215434,12.229558752815112,0.25,3.6945881823330384,0.3394495412844041,0.0,0.0,0.0,0.027755014210766232,0.015007393291229364,0.5772845223030891
Reinildo Mandava,Sunderland,D,3,16.66666667,97,18,37.5,232,265,497,85.83765112,24,52.17391304,22,18,1,67,0,0,2,4,63,12,9,78,0,0,0.55222309,0.1459,26,0,0.0,0,1,19,15,4,0,0,0.0,65,53.71900826,0,0,0,82,23,4,0,17,1429,1,0,0,0,1,0.0,0,0,0,1,155,4,0,6.647058824,1,0,0,0,0,0,0,0.0,0.0,0,3,1,2,0,12,54.54545455,27,14,51.85185185,4,22,18,89,53.29341317,48,280,299,579,4,0,928,28,7,0.0,0.06298110566829951,0.009188943317004898,0.03477962078376488,0.25192442267319803,0.7557732680195941,0.8817354793561931,1.4485654303708886,4.219734079776067,1.5115465360391882,0.5668299510146956,0.0,0.0,-0.1459,0.44777691,91,0.1338107086339082,1,-1.1700573498615663,0.8036521927730366,-0.1459,0.16754383699999995,0.9604618614415674,14.027449641075577,1.0,4.108271102683835,0.3372908799999994,0.0,0.10658677396780966,0.06754013399940414,0.011750697404358263,0.07560970579212992,0.6182540476186926
Chemsdine Talbi,Sunderland,M,6,15.38461538,87,12,60.0,162,110,272,81.68168168,1,8.333333333,11,23,1,51,0,2,4,2,15,9,12,52,2,0,0.97699652,1.9934,4,0,18.18181818,4,5,12,8,4,2,2,0.0,24,36.92307692,0,0,0,61,2,12,0,14,1327,1,0,0,0,0,0.0,0,0,0,0,156,4,0,6.643478261,0,4,0,0,0,0,0,331.75,0.0,0,15,7,9,9,15,48.38709677,8,4,50.0,12,31,39,25,32.46753247,20,207,126,333,22,0,530,1,0,0.2712886209495102,0.06782215523737754,0.13519668425018838,0.06626200964581763,0.8138658628485306,1.0173323285606632,0.2712886209495102,0.1356443104747551,3.458929917106255,0.06782215523737754,0.8138658628485306,0.0,0.0,2.0065999999999997,0.023003479999999965,9,0.2561980335754393,2,0.8844321347185774,-1.8429697285136082,2.0065999999999997,2.022702436,0.027128862094951023,13.418403285685004,0.5,6.181868061092992,0.3346629438532114,0.3313009522504624,0.11477957799547853,0.2181948413379394,0.1728877055707368,0.14523664124120056,0.8236149143662554
Chris Rigg,Sunderland,M,4,50.0,33,8,53.33333333,69,39,108,71.05263158,4,36.36363636,7,13,0,24,1,0,2,0,7,5,3,25,0,1,0.9160666,0.5865,6,0,0.0,0,0,4,4,0,0,0,0.0,23,56.09756098,0,0,0,44,3,7,0,8,569,1,0,0,0,0,0.0,0,0,0,0,69,2,0,6.618181818,0,0,0,0,0,0,0,0.0,0.0,0,6,2,5,1,4,50.0,11,8,72.72727273,7,8,8,27,51.92307692,15,95,57,152,8,0,237,8,0,0.0,0.0,0.09276801405975396,0.1448962987697715,1.1072056239015817,0.632688927943761,1.265377855887522,0.47451669595782076,3.796133567662566,0.632688927943761,0.47451669595782076,0.0,0.0,-0.5865,-0.9160666,15,0.15121781761065223,1,-0.3432850152680289,0.2204619776719381,-0.5865,-1.22774662,0.640597539543058,12.030674171973637,0.0,4.449290528698066,0.3160967471559628,0.0,0.0,0.2968382954288399,0.11863049149537383,0.31914544456954186,0.65202726696107
Wilson Isidor,Sunderland,F,0,0.0,29,0,0.0,41,20,61,57.00934579,22,26.82926829,60,26,0,19,0,2,11,1,15,14,5,104,0,0,0.18955727,3.7419,13,0,10.52631579,4,4,15,12,3,4,0,0.0,19,30.15873016,1,0,0,46,0,0,0,11,1073,11,0,0,0,0,0.0,0,0,0,0,93,3,0,6.575,0,3,0,0,0,0,0,268.25,0.0,0,35,3,13,14,6,30.0,9,6,66.66666667,0,20,0,41,28.27586207,5,80,27,107,38,0,249,4,1,0.33550792171481825,0.0,0.31385927306616956,0.015899491425908668,0.0,0.5032618825722274,0.5032618825722274,0.0,1.5936626281453867,1.8452935694315007,0.4193849021435228,0.0,0.0,0.2581000000000002,-0.18955727,16,0.22788858876934298,2,-0.19263486550796233,-2.468102326297888,0.2581000000000002,0.12540991100000023,0.4822926374650513,8.953792398392823,0.25,1.4853555567554286,0.28440366972477094,0.4097263407608235,0.0,0.0,0.4013590266170584,0.03385412130234975,0.3584908338788554
Eliezer Mayenda,Sunderland,F,0,0.0,22,1,33.33333333,43,13,56,65.88235294,15,34.09090909,29,19,0,14,2,1,5,1,5,21,3,80,0,0,0.21361966,2.145,6,0,15.38461538,2,2,9,8,1,2,0,0.0,27,34.61538462,1,0,0,29,1,4,1,8,769,3,0,0,0,0,0.0,0,0,0,0,100,2,0,6.517647059,0,0,0,0,0,0,0,384.5,0.0,0,11,2,2,6,11,34.375,5,1,20.0,4,32,1,42,34.42622951,3,72,13,85,13,0,228,11,0,0.2340702210663199,0.0,0.2510403120936281,0.025001000520156046,0.4681404421326398,1.2873862158647593,0.11703511053315994,0.11703511053315994,1.6384915474642392,1.7555266579973994,0.3511053315994799,0.0,0.0,-0.14500000000000002,-0.21361966,4,0.1950840203013756,2,0.5116672351292376,-2.2515041280539325,-0.14500000000000002,-0.29453376200000003,0.37451235370611186,10.462075232742523,0.25,1.3858621987819895,0.24230976807339388,0.2858493911809907,0.0,0.1255069590183986,0.3210269823134998,0.053983158808716784,0.34863740399886256
Simon Adingra,Sunderland,M,5,18.51851852,43,2,33.33333333,77,45,122,75.77639752,9,39.13043478,14,14,0,20,2,1,2,0,11,12,9,68,0,0,0.61296761,0.3499,17,0,16.66666667,1,1,8,7,1,1,0,0.0,21,28.0,0,0,0,39,2,7,0,9,665,4,0,0,0,0,0.0,0,0,0,0,109,4,0,6.507692308,0,1,0,0,0,0,0,665.0,0.0,0,5,1,2,2,7,26.92307692,11,8,72.72727273,7,26,27,30,30.6122449,6,106,55,161,6,0,309,3,2,0.13533834586466167,0.0,0.04735488721804511,0.08295802240601503,0.9473684210526315,0.9473684210526315,1.0827067669172934,0.27067669172932335,2.706766917293233,1.218045112781955,1.218045112781955,0.0,0.0,0.6501,-0.61296761,12,0.15597391287276435,2,0.2682280980933203,-0.5761446580596666,0.6501,0.22102267300000006,0.5210526315789474,12.395469810293232,0.0,5.150807519633083,0.2350035288073391,0.1652768284347232,0.0,0.2539864512767066,0.06055679430375839,0.18216179986892883,0.7215027437225144
Romaine Mundle,Sunderland,F,2,18.18181818,32,2,50.0,59,30,89,85.57692308,5,62.5,3,14,0,22,0,1,2,0,6,14,7,39,0,0,0.4741025,0.8612,7,0,0.0,0,0,11,10,1,0,0,0.0,19,34.54545455,0,0,0,15,1,1,0,2,412,0,0,0,0,0,0.0,0,0,0,0,64,3,0,6.5,0,0,0,0,0,0,0,0.0,0.0,0,5,2,3,2,7,46.66666667,5,5,100.0,1,15,11,24,38.0952381,4,67,37,104,7,0,208,8,1,0.0,0.0,0.188126213592233,0.10356608009708737,0.21844660194174756,1.529126213592233,1.0922330097087378,0.21844660194174756,4.805825242718447,1.0922330097087378,1.529126213592233,0.0,0.0,-0.8612,-0.4741025,5,0.10164939275094817,0,-0.45395589147345017,-0.3731720732094701,-0.8612,-1.1930717499999999,0.4368932038834952,14.140342603383495,0.0,1.2699368983958736,0.2293577981651369,0.0,0.0,0.05856483706623089,0.24057327741472476,0.22773889723832647,0.33715661933204455
Bruno Guimarães,Newcastle United,M,17,27.41935484,372,66,60.55045872,634,384,1018,86.49107901,11,34.375,21,23,4,108,5,3,5,6,29,33,22,128,0,0,3.6492324,4.8223,33,0,28.125,9,13,31,26,5,6,3,0.0,115,51.8018018,2,0,2,159,12,39,1,22,2018,1,0,1,2,0,100.0,0,2,0,2,319,16,0,7.486956522,0,6,0,0,0,0,0,224.2222222,0.0,1,15,17,10,17,13,37.14285714,50,36,72.0,38,35,62,126,49.60629921,109,764,413,1177,32,5,1633,52,5,0.40138751238850345,0.17839444995044598,0.21506788899900892,0.16275070168483646,1.7393458870168483,0.5797819623389494,1.6055500495540138,0.535183349851338,4.816650148662042,0.49058473736372643,0.9811694747274529,0.0,0.0,4.1777,0.3507676000000002,55,0.5664948125189188,0,1.9474296633298183,0.42301627387430396,4.1777,4.42323732,0.6734390485629336,14.827283124542618,1.5,7.834895987529634,0.9537295574311919,0.4901792954320209,0.30190782953419226,0.4663130832409306,0.2750259303857797,0.3586325166813838,0.9873242824545416
Fabian Schär,Newcastle United,D,1,25.0,78,71,46.1038961,240,432,672,84.42211055,46,63.01369863,27,16,0,43,0,2,4,4,71,1,6,48,0,3,0.61340373,0.9829,15,0,0.0,0,0,13,10,3,0,0,0.0,20,48.7804878,0,0,1,124,18,4,0,11,1091,1,0,0,0,0,0.0,0,0,0,0,138,1,0,7.1,0,0,0,0,0,0,0,0.0,0.0,2,7,10,9,4,0,0.0,14,10,71.42857143,4,1,4,66,57.89473684,154,336,460,796,17,1,975,6,1,0.0,0.0,0.08108249312557286,0.05060159092575619,0.32997250229147573,0.0,0.8249312557286893,1.4848762603116406,3.547204399633364,3.7946837763519703,0.4949587534372135,0.0,0.0,-0.9829,-0.61340373,93,0.2245558378783349,1,-1.9298516024201653,0.5091743194879509,-0.9829,-1.412282611,1.4188817598533454,13.678258455941798,1.0,4.059051278247457,0.6697247706422012,0.0,0.0,0.08846457514679058,0.10368720413656,0.11060181832147506,0.6133795102760202
Anthony Gordon,Newcastle United,F,15,21.42857143,196,17,70.83333333,293,111,404,82.28105906,8,23.52941176,26,25,2,55,5,9,10,2,13,25,12,109,1,1,3.3390179,8.7886,13,0,12.76595745,6,8,28,23,5,6,0,0.0,89,51.74418605,0,0,2,87,3,26,0,23,1746,5,0,0,3,0,100.0,0,3,0,1,249,10,0,7.070833333,1,6,0,0,0,0,0,291.0,0.0,0,31,16,17,20,33,49.25373134,19,13,68.42105263,26,67,70,97,47.08737864,24,365,126,491,47,2,899,37,3,0.30927835051546393,0.10309278350515465,0.45302061855670106,0.17211432474226804,1.3402061855670102,1.7010309278350515,0.6701030927835051,0.15463917525773196,2.8350515463917523,0.4123711340206186,0.6185567010309279,0.0,0.0,-2.7886000000000006,-1.3390179,17,0.43564049309586894,2,2.173475280170045,-1.0894083097671658,-2.7886000000000006,-3.7259125300000004,0.27061855670103097,13.563022491731958,0.5,-0.7329191680701034,0.6483180425688078,0.37769447047797566,0.17447021764032075,0.359305002665215,0.5793166877788636,0.37934124946039655,0.13880165159732194
Malick Thiaw,Newcastle United,D,1,12.5,146,69,59.48275862,462,716,1178,89.58174905,100,66.66666667,50,28,0,96,1,5,7,4,158,3,12,81,2,3,0.89161204,3.6676,19,0,16.0,4,4,42,37,5,4,0,0.0,43,58.10810811,2,0,0,137,25,6,1,26,2334,2,0,0,0,1,0.0,0,0,0,0,158,0,0,7.053571429,0,1,0,0,0,0,0,583.5,0.0,0,23,2,6,12,4,100.0,31,23,74.19354839,6,4,8,143,63.83928571,116,551,764,1315,25,2,1662,9,3,0.15424164524421594,0.0,0.1414241645244216,0.03438092699228792,0.2313624678663239,0.15424164524421594,0.8868894601542417,0.9640102827763496,3.7017994858611822,3.8560411311053984,0.4627249357326478,0.0,0.0,0.3323999999999998,-0.89161204,194,0.26517433156570647,1,-1.3084978039874202,-0.36936289522631804,0.3323999999999998,-0.2917284280000002,1.301413881748072,14.45228432446658,1.0,4.350160145965488,0.635648755229357,0.18836176676793642,0.0,0.06202753951487693,0.18085132377683716,0.0747279484704493,0.6422097847177521
